01-Dec-2017,00:00,01-Dec-2017,00:15,Delhi,Delhi,IHBAS, Dilshad Garden, Delhi - CPCB,0.71,306.42,,,16.9,65.47,6.1,755.78,,,,139.9,148.16,89.29,165.52,0.73,,,,,,,,1152.4,576.6,0.08,1729.0,85.73,20.87,,,,,,,,,,
01-Dec-2017,00:15,01-Dec-2017,00:30,Delhi,Delhi,IHBAS, Dilshad Garden, Delhi - CPCB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-Dec-2017,00:30,01-Dec-2017,00:45,Delhi,Delhi,IHBAS, Dilshad Garden, Delhi - CPCB,0.71,253.52,,,17.95,57.8,5.9,755.7,,,,140.1,138.88,96.66,161.98,2.63,,,,,,,,1170.9,874.6,0.08,2017.0,82.77,22.32,,,,,,,,,,
01-Dec-2017,00:45,01-Dec-2017,01:00,Delhi,Delhi,IHBAS, Dilshad Garden, Delhi - CPCB,0.66,257.36,,,16.83,64.21,6.0,755.7,,,,140.1,135.8,94.35,158.3,2.31,,,,,,,,1243.6,720.4,0.08,1814.6,83.82,22.9,,,,,,,,,,
01-Dec-2017,01:00,01-Dec-2017,01:15,Delhi,Delhi,IHBAS, Dilshad Garden, Delhi - CPCB,0.71,0.19,,,15.88,71.06,6.2,755.7,,,,137.6,145.76,97.73,168.04,2.25,,,,,,,,1239.9,393.8,0.1,1633.7,83.34,23.55,,,,,,,,,,
01-Dec-2017,01:15,01-Dec-2017,01:30,Delhi,Delhi,IHBAS, Dilshad Garden, Delhi - CPCB,0.66,41.28,,,16.01,72.87,6.4,755.7,,,,137.1,188.05,102.18,204.22,2.46,,,,,,,,1301.5,351.7,0.1,1418.9,86.84,24.27,,,,,,,,,,
01-Dec-2017,01:30,01-Dec-2017,01:45,Delhi,Delhi,IHBAS, Dilshad Garden, Delhi - CPCB,0.7,53.33,,,15.91,73.25,6.3,755.7,,,,137.1,208.1,107.37,222.99,2.63,,,,,,,,1378.3,450.2,0.1,1828.6,93.84,25.22,,,,,,,,,,
01-Dec-2017,01:45,01-Dec-2017,02:00,Delhi,Delhi,IHBAS, Dilshad Garden, Delhi - CPCB,0.71,11.19,,,16.75,67.93,6.0,755.78,,,,137.1,210.08,99.63,220.5,2.45,,,,,,,,1512.1,492.0,0.1,2004.2,96.21,25.55,,,,,,,,,,
01-Dec-2017,02:00,01-Dec-2017,02:15,Delhi,Delhi,IHBAS, Dilshad Garden, Delhi - CPCB,0.71,9.02,,,15.88,71.31,6.0,755.7,,,,158.7,208.34,109.32,224.21,0.44,,,,,,,,1498.9,474.0,0.1,1972.9,101.97,26.1,,,,,,,,,,
01-Dec-2017,02:15,01-Dec-2017,02:30,Delhi,Delhi,IHBAS, Dilshad Garden, Delhi - CPCB,0.71,9.04,,,15.13,75.74,5.5,755.7,,,,162.6,189.38,99.32,203.78,2.5,,,,,,,,1409.5,439.8,0.1,1849.3,101.55,25.39,,,,,,,,,,
01-Dec-2017,02:30,01-Dec-2017,02:45,Delhi,Delhi,IHBAS, Dilshad Garden, Delhi - CPCB,0.71,9.02,,,15.23,75.53,6.3,755.7,,,,162.6,179.02,93.85,192.61,2.33,,,,,,,,1375.2,433.5,0.1,1808.7,99.31,25.97,,,,,,,,,,
01-Dec-2017,02:45,01-Dec-2017,03:00,Delhi,Delhi,IHBAS, Dilshad Garden, Delhi - CPCB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-Dec-2017,03:00,01-Dec-2017,03:15,Delhi,Delhi,IHBAS, Dilshad Garden, Delhi - CPCB,0.71,9.05,,,15.02,74.62,5.9,755.62,,,,198.7,146.3,85.08,161.82,1.79,,,,,,,,1324.2,269.8,0.1,1350.5,90.62,26.93,,,,,,,,,,
01-Dec-2017,03:15,01-Dec-2017,03:30,Delhi,Delhi,IHBAS, Dilshad Garden, Delhi - CPCB,0.7,358.64,,,15.0,74.02,6.1,755.55,,,,205.4,129.42,82.27,146.83,1.56,,,,,,,,1282.0,305.4,0.1,1587.4,85.35,27.17,,,,,,,,,,
01-Dec-2017,03:30,01-Dec-2017,03:45,Delhi,Delhi,IHBAS, Dilshad Garden, Delhi - CPCB,0.71,346.8,,,14.94,73.85,6.1,755.55,,,,205.4,111.5,78.74,130.64,1.22,,,,,,,,1229.4,225.9,0.11,1455.3,80.16,28.1,,,,,,,,,,
01-Dec-2017,03:45,01-Dec-2017,04:00,Delhi,Delhi,IHBAS, Dilshad Garden, Delhi - CPCB,0.28,52.49,,,15.01,73.77,6.1,755.55,,,,205.4,102.56,74.29,121.15,1.08,,,,,,,,1195.1,225.4,0.12,1420.5,77.44,27.56,,,,,,,,,,
