01-Sep-2017,00:00,01-Sep-2017,00:15,Delhi,Delhi,North Campus, DU, Delhi - IMD,,,,,,,,,,,38.12,40.93,17.77,25.11,42.89,2.03,,24.46,,1.1,1.85,,0.41,,,,,,,,,,,,,,,,
01-Sep-2017,00:15,01-Sep-2017,00:30,Delhi,Delhi,North Campus, DU, Delhi - IMD,,,,,,,,,,,42.3,35.74,19.37,23.7,43.07,2.19,,22.24,,1.15,1.96,,0.44,,,,,,,,,,,,,,,,
01-Sep-2017,00:30,01-Sep-2017,00:45,Delhi,Delhi,North Campus, DU, Delhi - IMD,,,,,,,,,,,47.52,32.22,23.27,20.55,43.82,2.58,,17.33,,1.28,2.22,,0.5,,,,,,,,,,,,,,,,
01-Sep-2017,00:45,01-Sep-2017,01:00,Delhi,Delhi,North Campus, DU, Delhi - IMD,,,,,,,,,,,37.31,31.23,23.05,20.45,43.5,2.56,,17.1,,1.27,2.2,,0.5,,,,,,,,,,,,,,,,
01-Sep-2017,01:00,01-Sep-2017,01:15,Delhi,Delhi,North Campus, DU, Delhi - IMD,,,,,,,,,,,41.64,45.2,23.08,20.38,43.46,2.56,,16.98,,1.27,2.21,,0.5,,,,,,,,,,,,,,,,
01-Sep-2017,01:15,01-Sep-2017,01:30,Delhi,Delhi,North Campus, DU, Delhi - IMD,,,,,,,,,,,42.29,56.8,35.48,18.09,53.57,3.8,,14.6,,1.69,3.03,,0.71,,,,,,,,,,,,,,,,
01-Sep-2017,01:30,01-Sep-2017,01:45,Delhi,Delhi,North Campus, DU, Delhi - IMD,,,,,,,,,,,45.92,58.56,83.25,8.1,63.6,1.84,,4.39,,2.43,4.52,,1.08,,,,,,,,,,,,,,,,
01-Sep-2017,01:45,01-Sep-2017,02:00,Delhi,Delhi,North Campus, DU, Delhi - IMD,,,,,,,,,,,43.85,48.31,277.42,6.96,283.67,0.04,,1.81,,15.17,30.01,,7.45,,,,,,,,,,,,,,,,
01-Sep-2017,02:00,01-Sep-2017,02:15,Delhi,Delhi,North Campus, DU, Delhi - IMD,,,,,,,,,,,46.25,40.4,38.49,15.97,54.47,4.1,,11.53,,1.79,3.23,,0.76,,,,,,,,,,,,,,,,
01-Sep-2017,02:15,01-Sep-2017,02:30,Delhi,Delhi,North Campus, DU, Delhi - IMD,,,,,,,,,,,42.1,39.63,30.96,17.97,48.93,3.35,,14.06,,1.54,2.73,,0.63,,,,,,,,,,,,,,,,
01-Sep-2017,02:30,01-Sep-2017,02:45,Delhi,Delhi,North Campus, DU, Delhi - IMD,,,,,,,,,,,42.96,36.23,31.8,16.7,48.5,3.43,,12.19,,1.56,2.79,,0.65,,,,,,,,,,,,,,,,
01-Sep-2017,02:45,01-Sep-2017,03:00,Delhi,Delhi,North Campus, DU, Delhi - IMD,,,,,,,,,,,42.0,36.04,32.16,17.51,49.67,3.47,,13.34,,1.58,2.81,,0.65,,,,,,,,,,,,,,,,
01-Sep-2017,03:00,01-Sep-2017,03:15,Delhi,Delhi,North Campus, DU, Delhi - IMD,,,,,,,,,,,42.04,40.47,21.6,22.1,43.7,2.41,,19.8,,1.22,2.11,,0.48,,,,,,,,,,,,,,,,
01-Sep-2017,03:15,01-Sep-2017,03:30,Delhi,Delhi,North Campus, DU, Delhi - IMD,,,,,,,,,,,40.45,49.45,22.12,21.09,43.2,2.46,,18.0,,1.24,2.14,,0.49,,,,,,,,,,,,,,,,
01-Sep-2017,03:30,01-Sep-2017,03:45,Delhi,Delhi,North Campus, DU, Delhi - IMD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-Sep-2017,03:45,01-Sep-2017,04:00,Delhi,Delhi,North Campus, DU, Delhi - IMD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-Sep-2017,04:00,01-Sep-2017,04:15,Delhi,Delhi,North Campus, DU, Delhi - IMD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-Sep-2017,04:15,01-Sep-2017,04:30,Delhi,Delhi,North Campus, DU, Delhi - IMD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-Sep-2017,04:30,01-Sep-2017,04:45,Delhi,Delhi,North Campus, DU, Delhi - IMD,,,,,,,,,,,56.94,47.07,95.67,10.12,105.79,3.23,,5.12,,3.74,7.14,,1.74,,,,,,,,,,,,,,,,
01-Sep-2017,04:45,01-Sep-2017,05:00,Delhi,Delhi,North Campus, DU, Delhi - IMD,,,,,,,,,,,51.85,45.58,31.18,17.16,48.34,3.37,,12.83,,1.54,2.75,,0.64,,,,,,,,,,,,,,,,
01-Sep-2017,05:00,01-Sep-2017,05:15,Delhi,Delhi,North Campus, DU, Delhi - IMD,,,,,,,,,,,52.94,46.24,24.57,20.19,44.76,2.71,,16.97,,1.32,2.3,,0.53,,,,,,,,,,,,,,,,
01-Sep-2017,05:15,01-Sep-2017,05:30,Delhi,Delhi,North Campus, DU, Delhi - IMD,,,,,,,,,,,51.38,38.65,10.05,41.33,51.38,1.26,,69.26,,0.84,1.34,,0.28,,,,,,,,,,,,,,,,
01-Sep-2017,05:30,01-Sep-2017,05:45,Delhi,Delhi,North Campus, DU, Delhi - IMD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-Sep-2017,05:45,01-Sep-2017,06:00,Delhi,Delhi,North Campus, DU, Delhi - IMD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-Sep-2017,06:00,01-Sep-2017,06:15,Delhi,Delhi,North Campus, DU, Delhi - IMD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-Sep-2017,06:15,01-Sep-2017,06:30,Delhi,Delhi,North Campus, DU, Delhi - IMD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-Sep-2017,06:30,01-Sep-2017,06:45,Delhi,Delhi,North Campus, DU, Delhi - IMD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-Sep-2017,06:45,01-Sep-2017,07:00,Delhi,Delhi,North Campus, DU, Delhi - IMD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-Sep-2017,07:00,01-Sep-2017,07:15,Delhi,Delhi,North Campus, DU, Delhi - IMD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
