01-Jan-2019,00:00,01-Jan-2019,00:15,Delhi,Delhi,IHBAS, Dilshad Garden, Delhi - CPCB,0.97,222.27,,,,73.48,5.9,757.72,,,,338.6,87.35,86.89,116.1,,,,,,,,,,350.3,-0.09,950.3,67.52,12.5,,,,,,,,,,
01-Jan-2019,00:15,01-Jan-2019,00:30,Delhi,Delhi,IHBAS, Dilshad Garden, Delhi - CPCB,1.48,44.1,,,,68.6,5.9,757.72,,,,333.6,86.43,76.99,110.1,3.68,,,,,,,,,350.3,-0.09,950.5,65.77,13.11,,,,,,,,,,
01-Jan-2019,00:30,01-Jan-2019,00:45,Delhi,Delhi,IHBAS, Dilshad Garden, Delhi - CPCB,0.83,318.84,,,,62.3,6.4,757.65,,,,325.2,80.96,72.7,103.44,3.17,,,,,,,,,350.4,-0.09,950.7,64.52,16.2,,,,,,,,,,
01-Jan-2019,00:45,01-Jan-2019,01:00,Delhi,Delhi,IHBAS, Dilshad Garden, Delhi - CPCB,0.79,262.6,,,,65.82,6.1,757.65,,,,325.2,74.9,72.46,98.46,3.1,,,,,,,,,350.4,-0.08,950.6,63.97,15.77,,,,,,,,,,
01-Jan-2019,01:00,01-Jan-2019,01:15,Delhi,Delhi,IHBAS, Dilshad Garden, Delhi - CPCB,0.87,264.46,,,,69.24,6.3,757.65,,,,325.2,66.72,65.51,88.22,2.54,,,,,,,,,350.4,-0.09,950.6,64.74,16.02,,,,,,,,,,
01-Jan-2019,01:15,01-Jan-2019,01:30,Delhi,Delhi,IHBAS, Dilshad Garden, Delhi - CPCB,1.18,316.51,,,,66.89,6.4,757.65,,,,319.7,57.86,64.69,80.7,2.39,,,,,,,,,350.3,-0.1,950.5,60.04,16.41,,,,,,,,,,
01-Jan-2019,01:30,01-Jan-2019,01:45,Delhi,Delhi,IHBAS, Dilshad Garden, Delhi - CPCB,1.08,330.26,,,,63.45,6.3,757.65,,,,310.6,45.66,64.47,70.83,1.91,,,,,,,,,350.2,-0.09,950.4,57.46,13.46,,,,,,,,,,
01-Jan-2019,01:45,01-Jan-2019,02:00,Delhi,Delhi,IHBAS, Dilshad Garden, Delhi - CPCB,1.22,338.28,,,,62.7,6.6,757.58,,,,310.6,31.54,68.96,61.91,1.53,,,,,,,,,350.3,-0.09,950.5,56.52,13.14,,,,,,,,,,
01-Jan-2019,02:00,01-Jan-2019,02:15,Delhi,Delhi,IHBAS, Dilshad Garden, Delhi - CPCB,1.15,325.5,,,,63.31,6.1,757.65,,,,310.6,27.84,69.09,59.02,1.43,,,,,,,,,350.2,-0.09,950.5,54.69,13.68,,,,,,,,,,
01-Jan-2019,02:15,01-Jan-2019,02:30,Delhi,Delhi,IHBAS, Dilshad Garden, Delhi - CPCB,0.98,216.95,,,,68.8,5.8,757.58,,,,302.1,26.86,61.28,54.08,1.32,,,,,,,,,350.2,-0.08,950.4,52.43,13.91,,,,,,,,,,
01-Jan-2019,02:30,01-Jan-2019,02:45,Delhi,Delhi,IHBAS, Dilshad Garden, Delhi - CPCB,0.87,215.35,,,,73.65,6.0,757.5,,,,288.1,25.05,58.83,51.33,1.25,,,,,,,,,350.2,-0.08,950.4,50.62,13.6,,,,,,,,,,
01-Jan-2019,02:45,01-Jan-2019,03:00,Delhi,Delhi,IHBAS, Dilshad Garden, Delhi - CPCB,0.95,23.19,,,,75.51,5.9,757.42,,,,288.1,25.32,55.05,49.54,1.27,,,,,,,,,350.2,-0.08,950.4,48.03,13.34,,,,,,,,,,
01-Jan-2019,03:00,01-Jan-2019,03:15,Delhi,Delhi,IHBAS, Dilshad Garden, Delhi - CPCB,0.81,327.08,,,,70.04,6.1,757.42,,,,288.1,26.65,51.98,48.97,1.23,,,,,,,,,350.1,-0.08,950.3,47.52,13.2,,,,,,,,,,
01-Jan-2019,03:15,01-Jan-2019,03:30,Delhi,Delhi,IHBAS, Dilshad Garden, Delhi - CPCB,1.37,209.06,,,,74.98,6.3,757.42,,,,282.5,26.9,50.45,48.36,1.07,,,,,,,,,350.2,-0.09,950.3,47.65,13.17,,,,,,,,,,
01-Jan-2019,03:30,01-Jan-2019,03:45,Delhi,Delhi,IHBAS, Dilshad Garden, Delhi - CPCB,1.42,209.04,,,,79.18,6.1,757.42,,,,273.3,29.18,50.18,50.03,1.01,,,,,,,,,350.2,-0.07,950.3,46.79,12.97,,,,,,,,,,
01-Jan-2019,03:45,01-Jan-2019,04:00,Delhi,Delhi,IHBAS, Dilshad Garden, Delhi - CPCB,1.38,267.97,,,,80.58,6.4,757.35,,,,273.3,31.89,50.33,52.28,1.02,,,,,,,,,350.1,-0.07,950.3,46.51,12.82,,,,,,,,,,
01-Jan-2019,04:00,01-Jan-2019,04:15,Delhi,Delhi,IHBAS, Dilshad Garden, Delhi - CPCB,1.17,229.15,,,,76.94,6.2,757.2,,,,273.3,36.53,50.79,56.24,,,,,,,,,,350.1,-0.06,950.3,47.28,12.35,,,,,,,,,,
01-Jan-2019,04:15,01-Jan-2019,04:30,Delhi,Delhi,IHBAS, Dilshad Garden, Delhi - CPCB,1.15,196.81,,,,79.53,6.2,757.12,,,,263.9,42.08,51.86,61.25,1.52,,,,,,,,,350.1,-0.06,950.3,47.59,12.17,,,,,,,,,,
01-Jan-2019,04:30,01-Jan-2019,04:45,Delhi,Delhi,IHBAS, Dilshad Garden, Delhi - CPCB,1.55,193.65,,,,81.84,6.1,757.12,,,,248.3,44.82,49.37,62.12,1.54,,,,,,,,,350.2,-0.08,950.3,48.73,11.51,,,,,,,,,,
01-Jan-2019,04:45,01-Jan-2019,05:00,Delhi,Delhi,IHBAS, Dilshad Garden, Delhi - CPCB,1.27,196.71,,,,83.59,6.1,757.05,,,,248.3,58.04,51.92,74.05,1.65,,,,,,,,,350.1,-0.08,950.3,51.35,11.64,,,,,,,,,,
01-Jan-2019,05:00,01-Jan-2019,05:15,Delhi,Delhi,IHBAS, Dilshad Garden, Delhi - CPCB,1.39,193.2,,,,84.37,6.1,756.9,,,,248.3,60.58,47.71,73.85,1.71,,,,,,,,,350.2,-0.09,950.3,51.34,11.35,,,,,,,,,,
